1625753403.8302863	VPX2 43;220;dataFile_InsertString "10 ring rew 0.5825";
1625753403.8303409	VPX2 30;220;say "sent 10 ring rew 0.5825";
1625753405.3457074	VPX2 42;220;dataFile_InsertString "10 cue rew 0.5825";VPX2 29;220;say "sent 10 cue rew 0.5825";
1625753406.845236	VPX2 42;220;dataFile_InsertString "10 dot rew 0.5825";VPX2 29;220;say "sent 10 dot rew 0.5825";
1625753408.3445513	VPX2 28;220;dataFile_InsertString "iti";
1625753408.344612	VPX2 15;220;say "sent iti";
1625753409.844161	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753411.3436956	VPX2 28;220;dataFile_InsertString "iti";
1625753411.3437276	VPX2 15;220;say "sent iti";
1625753412.843115	VPX2 28;220;dataFile_InsertString "iti";
1625753412.843196	VPX2 15;220;say "sent iti";
1625753414.3425696	VPX2 43;220;dataFile_InsertString "11 ring rew 0.5825";VPX2 30;220;say "sent 11 ring rew 0.5825";
1625753415.8421185	VPX2 42;220;dataFile_InsertString "11 cue neu 0.5825";VPX2 29;220;say "sent 11 cue neu 0.5825";
1625753417.3415704	VPX2 42;220;dataFile_InsertString "11 dot neu 0.5825";
1625753417.3416178	VPX2 29;220;say "sent 11 dot neu 0.5825";
1625753418.8410487	VPX2 28;220;dataFile_InsertString "iti";
1625753418.8411074	VPX2 15;220;say "sent iti";
1625753420.3405244	VPX2 44;220;dataFile_InsertString "12 ring rew -0.9825";
1625753420.3405755	VPX2 31;220;say "sent 12 ring rew -0.9825";
1625753421.8399875	VPX2 43;220;dataFile_InsertString "12 cue neu -0.9825";
1625753421.8400285	VPX2 30;220;say "sent 12 cue neu -0.9825";
1625753423.3394806	VPX2 43;220;dataFile_InsertString "12 dot neu -0.9825";
1625753423.3395114	VPX2 30;220;say "sent 12 dot neu -0.9825";
1625753424.8389735	VPX2 28;220;dataFile_InsertString "iti";
1625753424.8390043	VPX2 15;220;say "sent iti";
1625753426.338526	VPX2 41;220;dataFile_InsertString "13 ring rew 0.33";VPX2 28;220;say "sent 13 ring rew 0.33";
1625753427.837946	VPX2 40;220;dataFile_InsertString "13 cue rew 0.33";
1625753427.8379776	VPX2 27;220;say "sent 13 cue rew 0.33";
1625753429.3374417	VPX2 40;220;dataFile_InsertString "13 dot rew 0.33";
1625753429.3374765	VPX2 27;220;say "sent 13 dot rew 0.33";
1625753430.8369172	VPX2 28;220;dataFile_InsertString "iti";
1625753430.8369508	VPX2 15;220;say "sent iti";
1625753432.336474	VPX2 44;220;dataFile_InsertString "14 ring rew -0.9825";VPX2 31;220;say "sent 14 ring rew -0.9825";
1625753433.8358674	VPX2 43;220;dataFile_InsertString "14 cue rew -0.9825";
1625753433.8359187	VPX2 30;220;say "sent 14 cue rew -0.9825";
1625753435.3352945	VPX2 43;220;dataFile_InsertString "14 dot rew -0.9825";VPX2 30;220;say "sent 14 dot rew -0.9825";
1625753436.8349001	VPX2 28;220;dataFile_InsertString "iti";
1625753436.8349512	VPX2 15;220;say "sent iti";
1625753438.3343048	VPX2 41;220;dataFile_InsertString "15 ring rew 0.33";VPX2 28;220;say "sent 15 ring rew 0.33";
1625753439.8337812	VPX2 40;220;dataFile_InsertString "15 cue rew 0.33";VPX2 27;220;say "sent 15 cue rew 0.33";
1625753441.333226	VPX2 40;220;dataFile_InsertString "15 dot rew 0.33";VPX2 27;220;say "sent 15 dot rew 0.33";
