1626203893.7315364	VPX2 27;220;say "sent 9 dot neu -0.73";
1626203895.2111301	VPX2 28;220;dataFile_InsertString "iti";
1626203895.2131116	VPX2 15;220;say "sent iti";
1626203896.7126744	VPX2 28;220;dataFile_InsertString "iti";
1626203896.7147086	VPX2 15;220;say "sent iti";
1626203898.2084484	VPX2 28;220;dataFile_InsertString "iti";
1626203898.2104461	VPX2 15;220;say "sent iti";
1626203899.7087169	VPX2 28;220;dataFile_InsertString "iti";
1626203899.7107124	VPX2 15;220;say "sent iti";
1626203901.207064	VPX2 43;220;dataFile_InsertString "10 ring rew 0.5825";
1626203901.2090263	VPX2 30;220;say "sent 10 ring rew 0.5825";
1626203902.7062333	VPX2 42;220;dataFile_InsertString "10 cue rew 0.5825";
1626203902.7081952	VPX2 29;220;say "sent 10 cue rew 0.5825";
1626203904.2056532	VPX2 42;220;dataFile_InsertString "10 dot rew 0.5825";
1626203904.207587	VPX2 29;220;say "sent 10 dot rew 0.5825";
1626203905.705476	VPX2 28;220;dataFile_InsertString "iti";
1626203905.70752	VPX2 15;220;say "sent iti";
1626203907.205705	VPX2 28;220;dataFile_InsertString "iti";
1626203907.2076936	VPX2 15;220;say "sent iti";
1626203908.705119	VPX2 28;220;dataFile_InsertString "iti";
1626203908.7071843	VPX2 15;220;say "sent iti";
1626203910.2054625	VPX2 28;220;dataFile_InsertString "iti";
1626203910.2074776	VPX2 15;220;say "sent iti";
1626203911.7033486	VPX2 43;220;dataFile_InsertString "11 ring rew 0.5825";
1626203911.705348	VPX2 30;220;say "sent 11 ring rew 0.5825";
1626203913.2026217	VPX2 42;220;dataFile_InsertString "11 cue neu 0.5825";
1626203913.2047107	VPX2 29;220;say "sent 11 cue neu 0.5825";
1626203914.7024627	VPX2 42;220;dataFile_InsertString "11 dot neu 0.5825";
1626203914.7044408	VPX2 29;220;say "sent 11 dot neu 0.5825";
1626203916.2019897	VPX2 28;220;dataFile_InsertString "iti";
1626203916.2039645	VPX2 15;220;say "sent iti";
1626203917.7018204	VPX2 44;220;dataFile_InsertString "12 ring rew -0.9825";
1626203917.7038407	VPX2 31;220;say "sent 12 ring rew -0.9825";
1626203919.2009082	VPX2 43;220;dataFile_InsertString "12 cue neu -0.9825";
1626203919.202895	VPX2 30;220;say "sent 12 cue neu -0.9825";
1626203920.7002118	VPX2 43;220;dataFile_InsertString "12 dot neu -0.9825";
1626203920.7024803	VPX2 30;220;say "sent 12 dot neu -0.9825";
1626203922.1997018	VPX2 28;220;dataFile_InsertString "iti";
1626203922.201663	VPX2 15;220;say "sent iti";
1626203923.7173557	VPX2 41;220;dataFile_InsertString "13 ring rew 0.33";
1626203923.7193825	VPX2 28;220;say "sent 13 ring rew 0.33";
1626203925.2158198	VPX2 40;220;dataFile_InsertString "13 cue rew 0.33";
1626203925.217945	VPX2 27;220;say "sent 13 cue rew 0.33";
1626203926.714779	VPX2 40;220;dataFile_InsertString "13 dot rew 0.33";
1626203926.7168052	VPX2 27;220;say "sent 13 dot rew 0.33";
1626203928.2146504	VPX2 28;220;dataFile_InsertString "iti";
1626203928.2171905	VPX2 15;220;say "sent iti";
